compound,heusler_type,mp_id,formula,formation_energy,absolute_energy,band_gap,fermi_energy,bulk_modulus,poisson_ratio,Nv
Cr2CuSn,inverse,mp-1226334,CrCuSnSe4,-0.6760848791964277,-5.211152294285713,0.021300000000000097,4.22803859,,,27
Cr2CuSn,inverse,mp-1226279,CrCu4NiSn2,0.13264745750000007,-4.84849686,0.0,8.54043395,,,27
Cr2CuSb,inverse,mp-1226326,Cr3Cu2SbS8,-0.8226216757142849,-6.136438356428571,0.0,5.17118865,,,28
Cr2CuSb,inverse,mp-21539,CaCr2Cu3(SbO6)2,-1.8791729372499995,-6.94389703625,0.7672999999999996,5.3364984,,,28
Cr2CuSb,inverse,mp-783908,Li4Cr3Cu3(SbO8)2,-1.872680878690476,-6.743633590357143,0.0,3.61668674,,,28
Cr2ZnAl,inverse,mp-1228837,AlZnCrS4,-1.1774475664285713,-5.636276877857143,0.0,4.86756545,,,27
Cr2ZnAl,inverse,mp-1228973,Al3ZnCr8,-0.03577400000000116,-12.510243726250001,0.0,7.04174499,,,27
Cr2ZnAl,inverse,mp-1228406,Al4Zn3Cr2O12,-2.768192427142856,-7.410801653809523,3.5397000000000003,7.0771114,,,27
Cr2ZnGa,inverse,mp-1215599,Zn2Cr3GaSe8,-0.8445735568749997,-5.307003376428571,0.45079999999999965,3.40498508,,,27
Cr2ZnGa,inverse,mp-1216038,ZnCr5GaSe10,-0.8295256041727943,-5.9773015900000015,0.0,3.89078356,,,27
Cr2ZnGa,inverse,mp-1215748,Zn3Cr12(GaSe12)2,-0.8324662468597558,-5.944024002439024,0.0,3.27412657,,,27
Cr2ZnSn,inverse,mp-1049202,LaZnCrSnO6,-2.4673372094999992,-7.424532447,2.2934,5.22934532,,,28
Cr2ZnSn,inverse,mp-1214629,Ba2Zn2Cr7Ga2(SnO11)2,-2.3877021070270277,-7.710780675675677,0.0,3.2380798,,,28
Mn2NiP,inverse,mp-773507,MnNi(PO4)2,-2.151535122823617,-7.600802523055555,0.0,1.1258684,,,29
Mn2NiP,inverse,mp-780130,Mn3Cu2Ni(PO4)6,-2.1223373961569507,-7.478219795833334,0.0,1.52447575,,,29
Mn2NiP,inverse,mp-1043125,CaMnNiP2O9,-2.504297444086909,-7.67208833017857,0.02619999999999978,2.44903685,,,29
Mn2ZnP,inverse,mp-1047803,Mn3ZnP3O13,-2.3329851942610835,-7.801567117,0.14629999999999987,1.99615635,,,31
Mn2ZnP,inverse,mp-1044316,TiMnZn(PO4)3,-2.636848135010718,-7.8585612552777775,0.0,2.18620615,,,31
Mn2ZnP,inverse,mp-1042041,MnZnP2O7,-2.482212794519704,-7.565717522727272,3.0374,2.6626216,,,31
Mn2ZnSb,inverse,mp-1275133,MnZn2SbO6,-1.8122765042931028,-6.364685113,1.1532,3.93157033,,,31
Mn2ZnSb,inverse,mp-850230,Mn9Zn6Si4(SbO14)2,-2.289283366354679,-7.567635572857143,1.0069,3.63134519,,,31
Mn2FeAl,inverse,mp-1221633,MnAlFeCo,-0.2483681319827591,-7.376125395,0.0,6.86531309,,,25
Mn2FeAl,inverse,mp-1221620,MnAlFe2,-0.133765804482759,-7.59567419,0.0,6.25488988,,,25
Mn2FeAl,inverse,mp-31185,MnAlFe2,-0.19067050448275857,-7.65257889,0.0,6.98928397,204.228,0.235,25
Mn2FeGa,inverse,mp-1097314,MnGaFe2,2.6305809061422414,-4.6519575275,0.0,-2.6817609,,,25
Mn2FeGa,inverse,mp-1065753,MnGaFe2,-0.0768241663577589,-7.3593626,0.0,5.41165966,,,25
Mn2FeGa,inverse,mp-999552,MnGaFeCo,-0.12804293135775868,-7.0764302425,0.0,5.75671261,,,25
Mn2FeIn,inverse,mp-651406,MnInFe(CO)9,-0.6849406153975088,-7.7334917192261905,2.1518,0.30871252,,,25
Mn2FeIn,inverse,mp-1221611,MnInFe,0.3001349451340995,-6.496935136666667,0.0,7.55058451,,,25
Mn2FeIn,inverse,mp-1206457,MnInFe,0.2928296784674333,-6.504240403333333,0.0,6.63873187,,,25
Mn2FeSi,inverse,mp-1222097,Mn4Fe8SiGe3,-0.1602262791702591,-7.891640806875,0.0,7.70709251,,,26
Mn2FeSi,inverse,mp-5529,MnFe2Si,-0.3191894194827585,-8.201033355,0.0,8.05121851,237.181,0.452,26
Mn2FeSi,inverse,mp-1105397,MnFe4SiB2,-0.35925516078304653,-8.08753037375,0.0,7.43223956,,,26
Mn2FeGe,inverse,mp-1018071,MnFe2Ge,-0.11001521823275873,-7.79128661,0.0,7.47807372,213.562,0.46,26
Mn2FeGe,inverse,mp-1018024,MnFeCoGe,-0.1729985207327589,-7.52011879,0.0,7.23491723,205.404,0.312,26
Mn2FeGe,inverse,mp-1093841,MnFe2Ge,2.708829624267241,-4.9724417675,0.0,-2.66605456,,,26
Mn2FeSn,inverse,mp-1177457,Li4Mn2Fe3Sn(PO4)6,-2.431710311551312,-7.599873512249999,2.5061,2.15743078,,,26
Mn2FeSn,inverse,mp-850538,Mn2Fe3Sn(PO4)6,-2.382684559964422,-7.912985575555556,0.0,1.34580578,,,26
Mn2FeSn,inverse,mp-776652,Mn3Fe2Sn(PO4)6,-2.3460430396291727,-7.895566113055556,0.0,2.36721548,,,26
Mn2FeP,inverse,mp-760077,MnFeCo(PO4)3,-2.25167672885331,-7.831623310416666,0.5024,2.12242092,,,27
Mn2FeP,inverse,mp-1176481,MnFeCo(PO4)3,-2.256216780381089,-7.836163361944445,0.001000000000000112,1.70191218,,,27
Mn2FeP,inverse,mp-1201180,MnFe2(PO8)2,-1.1351766270103207,-6.667044451904762,0.0,-0.82967055,,,27
Mn2FeAs,inverse,mp-4238,MnFeAs,-0.19520789181034737,-7.629260903333336,0.0,7.25146101,159.384,0.298,27
Mn2FeAs,inverse,mp-505803,MnFeAs,-0.13832129014367922,-7.572374301666667,0.0,6.37665682,114.365,0.34,27
Mn2FeAs,inverse,mp-1221780,Mn3FeAs4,-0.24803312797413835,-7.07210071625,0.0,7.06804406,,,27
Mn2FeSb,inverse,mp-1221899,Mn2FeSbO6,-1.9357220010862064,-7.999385538,1.3392999999999997,4.7070724,,,27
Mn2FeSb,inverse,mp-1227954,CaMn25FeSi4SbO44,-2.2265274590562614,-8.58515746618421,0.01770000000000005,3.78379694,,,27
Mn2FeSb,inverse,mp-1189105,Mn2FeSbO6,-1.898524214086207,-7.962187751,1.2988999999999997,4.78656097,,,27
Mn2CoAl,inverse,mp-1221633,MnAlFeCo,-0.2483681319827591,-7.376125395,0.0,6.86531309,,,26
Mn2CoAl,inverse,mp-13079,Mn2AlCo,-0.2726304239655173,-7.5733862075,0.0,6.75159189,158.934,0.234,26
Mn2CoAl,inverse,mp-3623,MnAlCo2,-0.35664687448275867,-7.150253015,0.0,6.61087155,188.169,0.269,26
Mn2CoGa,inverse,mp-1222096,Mn2GaCo4Ge,-0.24967310854525948,-7.06327577625,0.0,6.31030204,,,26
Mn2CoGa,inverse,mp-1190398,MnVGaCo,-0.3008021957327589,-7.402660721875,0.0,6.17859307,,,26
Mn2CoGa,inverse,mp-21171,MnGaCo2,-0.23019723135775827,-6.84443342,0.0,5.49199171,186.181,0.3,26
Mn2CoIn,inverse,mp-22276,Mn2InCo,0.21448128936781607,-6.8396739725,0.0,6.56020587,135.295,0.377,26
Mn2CoSi,inverse,mp-961696,MnCoSi,-0.177972692643678,-7.418222706666666,0.0,6.76714626,181.264,0.324,27
Mn2CoSi,inverse,mp-10365,MnCoSi,-0.02012916764367863,-7.260379181666667,0.0,8.52057738,,,27
Mn2CoSi,inverse,mp-13082,Mn2CoSi,-0.3452583739655175,-8.0659497075,0.0,8.12336178,220.339,0.306,27
Mn2CoGe,inverse,mp-1222096,Mn2GaCo4Ge,-0.24967310854525948,-7.06327577625,0.0,6.31030204,,,27
Mn2CoGe,inverse,mp-1222109,Mn2Co2SiGe,-0.31841297014367836,-7.424947955,0.0,6.86103364,,,27
Mn2CoGe,inverse,mp-22289,Mn2CoGe,-0.15014941521551783,-7.670268205,0.0,7.58112019,176.138,0.331,27
Mn2CoSn,inverse,mp-1221649,MnCoNiSn,-0.10784307073275912,-6.6291282075,0.0,8.32156153,,,27
Mn2CoSn,inverse,mp-1221622,MnCoSnRh,-0.2502795532327582,-7.1676074875,0.0,7.8756234,,,27
Mn2CoSn,inverse,mp-20840,MnCo2Sn,-0.1082658557327596,-6.967871002500001,0.0,7.81922918,166.928,0.289,27
Mn2CoP,inverse,mp-760077,MnFeCo(PO4)3,-2.25167672885331,-7.831623310416666,0.5024,2.12242092,,,28
Mn2CoP,inverse,mp-1221741,Mn3CoP4,-0.6033875540455655,-7.63855714125,0.0,9.08539414,,,28
Mn2CoP,inverse,mp-1176481,MnFeCo(PO4)3,-2.256216780381089,-7.836163361944445,0.001000000000000112,1.70191218,,,28
Mn2CoAs,inverse,mp-1102618,MnCoAs,-0.266606341810346,-7.2551245233333335,0.0,7.03387142,,,28
Mn2CoAs,inverse,mp-1017515,Mn2CoAs,-0.07158170834051791,-7.6034741675,0.0,7.75469494,199.678,0.33,28
Mn2CoAs,inverse,mp-1221723,Mn3CoAs2,-0.15235353479885086,-7.4789714783333325,0.0,6.04771871,,,28
Mn2CoSb,inverse,mp-570203,MnCoSb,-0.1727582972270104,-6.9809027145833324,0.0,7.39332766,,,28
Mn2CoSb,inverse,mp-5396,MnCo2Sb,-0.13221665698275942,-7.021679150000001,0.0,8.58671314,174.535,0.309,28
Mn2CoSb,inverse,mp-13085,Mn2CoSb,-0.0020621439655172935,-7.39867428,0.0,8.64739393,171.446,0.31,28
Mn2NiAl,inverse,mp-1222882,LaMnAlNi3,-0.3558800121551731,-6.21988139,0.0,7.86212635,,,27
Mn2NiAl,inverse,mp-1221740,MnAlNi6,-0.25653153974137854,-6.20508294,0.0,8.21255872,,,27
Mn2NiAl,inverse,mp-4922,MnAlNi2,-0.404369411982759,-6.5213355325,0.0,7.57571564,158.539,0.352,27
Mn2NiGa,inverse,mp-604537,MnGaNi2,-0.4199929756206899,-12.942379212,0.0,6.79524654,,,27
Mn2NiGa,inverse,mp-1206407,Mn2GaNi,-0.18017857571120643,-13.377969190969829,0.0,5.76556051,,,27
Mn2NiGa,inverse,mp-1222026,Mn2GaNi,-0.23277269974137837,-13.430563315,0.0,5.88627765,,,27
Mn2NiIn,inverse,mp-22731,MnInNi2,-0.24933087744252802,-15.555670721321839,0.0,7.9551134,235.971,0.332,27
Mn2NiIn,inverse,mp-1188474,MnIn2NiO6,-1.7550423002931033,-6.7683708465,0.0,6.13868261,,,27
Mn2NiSi,inverse,mp-567353,MnSiNi,-0.33978462149425565,-12.15272343166667,0.0,8.94912829,,,28
Mn2NiSi,inverse,mp-1210618,Mn3SiNi,-0.3072993389612037,-13.26839649527155,0.0,8.12955273,,,28
Mn2NiSi,inverse,mp-20949,MnSiNi,-0.573282222327587,-12.386221032500002,0.0,8.5004566,162.799,0.274,28
Mn2NiGe,inverse,mp-22029,MnNi2Ge,-0.22366996823275898,-6.559999095,0.0,8.10774923,160.744,0.414,28
Mn2NiGe,inverse,mp-583202,MnNiGe,0.06375223735632218,-6.457974371666666,0.0,7.622324,,,28
Mn2NiGe,inverse,mp-21090,MnNiGe,-0.22892120764367738,-6.750647816666667,0.0,7.58967499,116.642,0.292,28
Mn2NiSn,inverse,mp-1221649,MnCoNiSn,-0.10784307073275912,-6.6291282075,0.0,8.32156153,,,28
Mn2NiSn,inverse,mp-1221332,MnNiSnPd,-0.250402450732758,-6.28330386,0.0,7.87405047,,,28
Mn2NiSn,inverse,mp-1221827,Mn3Ni4Sn,-0.0964245698491375,-6.92344512625,0.0,7.69369847,,,28
Mn2CuAl,inverse,mp-1221640,MnAlCuPd,-0.3000069894827586,-5.84667689,0.0,6.79455147,,,28
Mn2CuAl,inverse,mp-1045744,Mn4Al(CuO4)3,-1.5316739395862071,-7.1375950235,0.0,4.73879218,,,28
Mn2CuAl,inverse,mp-1221881,Mn2AlCu3,0.0374552273563206,-5.690415843333334,0.0,5.95351713,,,28
Mn2CuGa,inverse,mp-1095760,MnGaCu2,1.7181591630931852,-10.236766493286124,0.0,-2.49781196,,,28
Mn2CuGa,inverse,mp-1221609,MnGa(CuSe2)2,-0.6350499368507538,-4.9315712575,0.03440000000000021,3.12153024,,,28
Mn2CuGa,inverse,mp-1221894,Mn2GaCu3,-0.03148199913793093,-12.256454215977014,0.0,5.24651052,,,28
Mn2CuIn,inverse,mp-1221859,Mn2InCu4Sn,0.07454132536843083,-14.93528711351088,0.0,8.22119909,,,28
Mn2CuIn,inverse,mp-1221767,MnInCuS4,-0.5416090572475392,-12.00571154071429,0.0,3.28799139,,,28
Mn2CuIn,inverse,mp-1222081,MnInCu,0.1825349277848929,-15.853705424054189,0.0,7.65052644,,,28
Fe2CuAs,inverse,mp-759269,Fe2CuAs2(HO5)2,-1.4191254801470583,-6.51868220117647,0.7757000000000001,1.89607764,,,32
Fe2CuAs,inverse,mp-2228375,MgFe2CuAs2(HO5)2,-1.5323362426388896,-6.439165924444445,0.2456999999999998,2.63261213,,,32
Fe2CuAs,inverse,mp-2228370,MgFe2CuAs2(HO5)2,-1.6093690809722228,-6.516198762777778,0.4384999999999999,2.53146333,,,32
Fe2CuSb,inverse,mp-1225111,FeCu2SbO6,-1.410034535749999,-6.461136348249999,0.3570000000000002,4.67794861,,,32
Fe2CuSb,inverse,mp-776055,Fe3Cu2Sb(PO4)6,-2.185677809384919,-7.438029162222222,0.0,1.68179168,,,32
Fe2CuSb,inverse,mp-1194983,CaFe2Cu3(SbO6)2,-1.7190484477499992,-6.6654699207500006,0.9809999999999999,5.04299723,,,32
Fe2ZnGe,inverse,mp-1043588,ZnFe(GeO3)2,-1.9361411037500005,-6.805081390250001,1.2894,2.16425629,,,32
Fe2ZnGe,inverse,mp-1215760,ZnFeCu4(GeS4)2,-0.6404504856250002,-4.92042072,0.18349999999999955,4.58591217,,,32
Fe2ZnGe,inverse,mp-1043811,ZnFe(GeO3)2,-1.9343700929999996,-6.8033103795,1.089,2.15780189,,,32
Fe2ZnSn,inverse,mp-1044024,LaZnFeSnO6,-2.2999020674999997,-7.136213048499999,2.2267,4.94618469,,,32
Fe2ZnSn,inverse,mp-1518302,LaZnFeSnO6,-1.740521176499999,-6.579413787999999,0.0,5.12823739,,,32
Fe2ZnSn,inverse,mp-1215886,ZnFe3(SnS4)2,-0.6673058949999984,-5.5098650014285715,0.0,5.69760834,,,32
Fe2ZnAs,inverse,mp-1047105,ZnFeAsO5,-1.6793691000000006,-6.574519845625001,1.8683,1.13437938,,,33
Fe2ZnAs,inverse,mp-1196363,ZnFe2(AsO7)2,-0.8384883039473683,-5.937000051842106,0.0,-0.20031685,,,33
Fe2ZnAs,inverse,mp-766713,ZnFe2As2(HO5)2,-1.6441412395588235,-6.576670721764707,1.6353,0.75586541,,,33
Fe2CoAl,inverse,mp-1221633,MnAlFeCo,-0.2483681319827591,-7.376125395,0.0,6.86531309,,,28
Fe2CoAl,inverse,mp-10884,AlFeCo2,-0.3587966250000001,-6.979404245,0.0,6.60723177,187.706,0.267,28
Fe2CoAl,inverse,mp-1008530,AlVFeCo,-0.3942140649999999,-7.5024440225,0.0,7.29932501,204.053,0.321,28
Fe2CoGa,inverse,mp-636212,GaFe2Co,-0.043305436875000325,-6.8186942275,0.0,5.50710269,157.963,0.453,28
Fe2CoGa,inverse,mp-1225114,GaFe4Co8Si3,-0.3150710492187505,-7.2057878437500005,0.0,7.44230769,,,28
Fe2CoGa,inverse,mp-1224895,GaFe2Co,-0.1480834343750006,-6.923472225,0.0,5.55152446,,,28
Fe2CoIn,inverse,mp-1224078,InFeCoO4,-1.6369173616666675,-7.090012585000001,1.7942000000000005,3.71736089,,,28
Fe2CoIn,inverse,mp-21211,InFeCo2,0.07908387083333324,-6.2949232275,0.0,7.26375675,160.068,0.324,28
Fe2CoSi,inverse,mp-1220405,Nd2Fe3CoSi4,-0.6323274754999992,-7.010432208999999,0.0,6.3791701,,,29
Fe2CoSi,inverse,mp-1207117,Fe2CoSi,-0.35014793499999985,-7.7248422275,0.0,7.75925315,,,29
Fe2CoSi,inverse,mp-1213726,CrFeCoSi,-0.26834161249999866,-7.938792469999999,0.0,8.37528824,,,29
Fe2CoGe,inverse,mp-1025047,FeCoGe,-0.10510959666666626,-6.847264858333333,0.0,7.02717116,,,29
Fe2CoGe,inverse,mp-22300,FeCo2Ge,-0.1586249237500006,-6.99859555,0.0,7.46368314,183.305,0.356,29
Fe2CoGe,inverse,mp-1063914,VFeCoGe,-0.25128076624999984,-7.57887373,0.0,7.59230954,,,29
Fe2CoSn,inverse,mp-758618,Fe3Co2Sn(PO4)6,-2.244201794523809,-7.661802889444445,0.0,2.02356541,,,29
Fe2CoSn,inverse,mp-1225025,FeCoSn,0.2916832550000012,-6.245986673333333,0.0,8.96438239,,,29
Fe2CoSn,inverse,mp-1025124,FeCoSn,0.11972129833333393,-6.417948630000001,0.0,8.42693447,,,29
Fe2CoP,inverse,mp-760077,MnFeCo(PO4)3,-2.25167672885331,-7.831623310416666,0.5024,2.12242092,,,30
Fe2CoP,inverse,mp-1176481,MnFeCo(PO4)3,-2.256216780381089,-7.836163361944445,0.001000000000000112,1.70191218,,,30
Fe2CoP,inverse,mp-759846,Li3MnFeCo(PO4)3,-2.461936043421886,-7.5174506657142866,1.8256000000000001,4.85494986,,,30
Fe2CoAs,inverse,mp-998974,TiFeCoAs,-0.36153024520833377,-7.403793365,0.0,8.13994071,187.342,0.371,30
Fe2CoAs,inverse,mp-675526,FeCoAs,-0.12042472472222225,-6.878278212222223,0.0,7.0888007,,,30
Fe2CoAs,inverse,mp-1066006,VFeCoAs,-0.09063114187500076,-7.429997775,0.0,7.99690028,,,30
Fe2CoSb,inverse,mp-2216303,MgFe3Co2Sb(PO4)6,-2.276068294942084,-7.594542317027027,1.6864999999999997,2.24973809,,,30
Fe2CoSb,inverse,mp-1234239,MgFe3Co2Sb(PO4)6,-2.2258951608880295,-7.544369182972972,0.0,2.4341681,,,30
Fe2CoSb,inverse,mp-2216000,MgFe3Co2Sb(PO4)6,-2.21010293142857,-7.528576953513513,0.0,3.30817715,,,30
Fe2NiAl,inverse,mp-31186,AlFe2Ni,-0.09435004249999945,-6.710788775,0.0,7.15918299,133.148,-0.664,29
Fe2NiAl,inverse,mp-1228910,Al2FeNi,-0.5236166950000003,-5.9589440825,0.0,8.66497251,,,29
Fe2NiAl,inverse,mp-867330,Al2FeNi,-0.4992086899999997,-5.9345360775,0.0,8.85645316,163.496,0.27,29
Fe2NiGa,inverse,mp-622990,GaFe2Ni,-0.018714536875000576,-6.4557833175,0.0,5.90093716,158.207,-1.556,29
Fe2NiGa,inverse,mp-1065359,GaFeNi2,-0.19702273937499992,-5.9616203875,0.0,6.55779165,,,29
Fe2NiGa,inverse,mp-1224929,GaFeNiO4,-1.773262669642857,-7.071449641428572,0.0,3.60582852,,,29
Fe2NiIn,inverse,mp-1223864,InFeNi,0.19875887777777854,-5.471018333333333,0.0,8.28666256,,,29
Fe2NiIn,inverse,mp-1206345,InFeNi,0.29335328444444525,-5.376423926666667,0.0,7.9444052,,,29
Fe2NiIn,inverse,mp-1206342,InFeNi,0.11898380277777794,-5.550793408333334,0.0,8.15335748,,,29
Co2NiAl,inverse,mp-1228972,AlCoNi6,-0.19779282500000228,-11.679871877500002,0.0,8.01437535,,,31
Co2NiAl,inverse,mp-1214804,AlCo2Ni,-0.22478804950000075,-11.520357487000002,0.0,7.18050741,,,31
Co2NiAl,inverse,mp-1214822,AlCo2Ni,-0.24212216449999957,-11.537691602,0.0,7.27373039,,,31
Co2NiGa,inverse,mp-1224797,GaCo2Ni,-0.03364618710622658,-12.506885029606227,0.0,6.1096573,,,31
Co2NiGa,inverse,mp-20551,GaCo2Ni,-0.11964586460622506,-12.592884707106226,0.0,5.94330911,,,31
Co2NiGa,inverse,mp-1007821,GaCo2Ni,-0.1049108371062264,-12.578149679606227,0.0,5.99426997,198.722,0.376,31
Co2NiIn,inverse,mp-1217480,Ti8InCo3NiSn3,-0.1570365480208329,-6.727799815625,0.0,7.82522491,,,31
Co2NiIn,inverse,mp-1217339,Ti4In2CoNi,-0.0750060983333336,-6.3267397175,0.0,7.35740602,,,31
Co2NiIn,inverse,mp-1217465,Ti8In4CoNi3,-0.07563291895833313,-6.242786535625,0.0,7.38670084,,,31
Co2NiSi,inverse,mp-1226006,CoSi4Ni,-0.42309461000000087,-10.474929055,0.0,9.84234981,,,32
Co2NiSi,inverse,mp-1227707,Ca4Co3Si8NiO24,-2.946267712249999,-7.88275921075,3.1496000000000004,6.85159403,,,32
Co2NiSi,inverse,mp-1102115,CoSiNi,-0.41712678750000026,-11.747031082500001,0.0,9.036419,,,32
Co2NiGe,inverse,mp-1226021,CoNiGe,-0.1452403766666658,-13.174548999999999,0.0,8.0414821,,,32
Co2NiGe,inverse,mp-1226015,CoNiGe,-0.13387670166666746,-13.163185325,0.0,8.23084872,,,32
Co2NiGe,inverse,mp-1216316,UCoNiGe2,-0.33666099199999877,-7.026864816,0.0,9.03659064,,,32
Co2NiSn,inverse,mp-1221649,MnCoNiSn,-0.10784307073275912,-6.6291282075,0.0,8.32156153,,,32
Co2NiSn,inverse,mp-1226203,CoNi2Sn,0.05337484625000025,-5.6224406375,0.0,8.84083582,,,32
Co2NiSn,inverse,mp-20237,CoNiSn,-0.009581299999999496,-5.650623051666667,0.0,9.08595449,160.052,0.36,32
Co2CuSi,inverse,mp-1226624,CeCoCuSi2,-0.5845668000000004,-6.188608664,0.0,8.01708124,,,33
Co2CuSi,inverse,mp-1216320,UCoCuSi2,-0.35328396799999806,-7.02821786,0.0,9.49062397,,,33
Co2CuSi,inverse,mp-11769,CoCu2SiS4,-0.4641295059049497,-9.9443275126237,0.0,5.21411026,,,33
CoFeTiSb,quaternary,mp-998973,TiFeCoSb,-0.3517762133333333,-7.25875901,0.0,8.91973031,170.979,0.323,26
CoFeCrAl,quaternary,mp-1228949,Al2CrFeCo4,-0.2920568399999999,-7.0605427425,0.0,6.94851754,,,26
CoFeCrSi,quaternary,mp-1213726,CrFeCoSi,-0.26834161249999866,-7.938792469999999,0.0,8.37528824,,,27
CoFeCrP,quaternary,mp-758226,CrFe3Co2(PO4)6,-2.2380570166071414,-7.812421323055555,0.0,1.47537012,,,28
CoFeCrP,quaternary,mp-776058,Cr2Fe3Co(PO4)6,-2.318582171607141,-7.962936221111111,1.3860999999999999,1.64383291,,,28
CoFeMnAl,quaternary,mp-1221633,MnAlFeCo,-0.2483681319827591,-7.376125395,0.0,6.86531309,,,27
CoFeMnGa,quaternary,mp-999552,MnGaFeCo,-0.12804293135775868,-7.0764302425,0.0,5.75671261,,,27
CoFeMnGe,quaternary,mp-1018024,MnFeCoGe,-0.1729985207327589,-7.52011879,0.0,7.23491723,205.404,0.312,28
CoFeVAl,quaternary,mp-1008530,AlVFeCo,-0.3942140649999999,-7.5024440225,0.0,7.29932501,204.053,0.321,25
CoFeVGa,quaternary,mp-1066581,VGaFeCo,-0.2710866093750006,-7.199946615,0.0,6.27583557,,,25
CoFeVGa,quaternary,mp-1216459,VGa2FeCo4,-0.2555757143750004,-6.77354899,0.0,5.97640422,,,25
CoFeVSi,quaternary,mp-1066609,VFeCoSi,-0.4481346049999999,-7.9763001125,0.0,8.17728606,,,26
CoFeVGe,quaternary,mp-1063914,VFeCoGe,-0.25128076624999984,-7.57887373,0.0,7.59230954,,,26
CoFeVAs,quaternary,mp-1066006,VFeCoAs,-0.09063114187500076,-7.429997775,0.0,7.99690028,,,27
CoMnCrSi,quaternary,mp-1221846,Mn4Cr(Co2Si)5,-0.40023366108620734,-7.638326960500001,0.0,7.90652143,,,26
CoMnCrGe,quaternary,mp-1222067,Mn4Cr(Co2Ge)5,-0.22292983133620653,-7.260450586999999,0.0,6.36471465,,,26
CoCuMnSn,quaternary,mp-1221637,MnCoCuSn,0.04903823426724152,-6.0520144,0.0,8.05022478,,,31
CoCuMnSn,quaternary,mp-1221868,MnCoCu4(SnS4)2,-0.6143728504956893,-5.228015284375,0.0032000000000005357,5.09387018,,,31
CoCuMnSn,quaternary,mp-1222130,MnCo4Cu10(SnS4)5,-0.5804648360732756,-5.1180348235,0.0,5.18843744,,,31
FeMnTiSi,quaternary,mp-1223707,KNa2LiTi2MnFe(SiO3)8,-3.02266693419849,-8.05775764075,2.1473,5.23506446,,,23
FeMnTiSi,quaternary,mp-1224604,K2Na4Li2Ti4Mn3Fe(SiO3)16,-3.030867509797629,-8.074608142375,1.7582,4.92036473,,,23
MnNiCuSb,quaternary,mp-1221889,Mn2CuNiSb2,-0.25991506316091534,-17.52788405833333,0.0,7.6023702,,,33
NiCuMnSn,quaternary,mp-1221630,MnCuNiSn,-0.051205925732758395,-5.81393855,0.0,8.40153719,,,32
NiCuMnSb,quaternary,mp-1221889,Mn2CuNiSb2,-0.25991506316091534,-17.52788405833333,0.0,7.6023702,,,33
NiFeTiP,quaternary,mp-1177299,Li4TiFe2Ni3(PO4)6,-2.4339763691130942,-7.462946529999999,2.4010999999999996,1.87128894,,,27
NiFeTiP,quaternary,mp-775984,TiFe3Ni2(PO4)6,-2.3852451297552903,-7.835606226944445,0.0,1.24673907,,,27
NiFeTiP,quaternary,mp-776008,TiFe2Ni3(PO4)6,-2.2740410147552907,-7.649683097222223,0.007099999999999884,1.52897027,,,27
NiCoMnGe,quaternary,mp-1222036,Mn4CoNi3Ge4,-0.2383570909770126,-6.872857036666667,0.0,7.25880601,,,30
CuCoMnSn,quaternary,mp-1221637,MnCoCuSn,0.04903823426724152,-6.0520144,0.0,8.05022478,,,31
CuCoMnSn,quaternary,mp-1221868,MnCoCu4(SnS4)2,-0.6143728504956893,-5.228015284375,0.0032000000000005357,5.09387018,,,31
CuCoMnSn,quaternary,mp-1222130,MnCo4Cu10(SnS4)5,-0.5804648360732756,-5.1180348235,0.0,5.18843744,,,31
CuNiMnSn,quaternary,mp-1221630,MnCuNiSn,-0.051205925732758395,-5.81393855,0.0,8.40153719,,,32
